1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,01151NSMLM73BWR,110024330482,PREFERE MELAMINES LLC,730B  WORCESTER ST,SPRINGFIELD,HAMPDEN,MA,01151,,,42.159065,-72.517605,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324222919932,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,472.000,962.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1434.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15600.000,0.000,86636.000,0.000,0.000,102236.000,0.000,102236.000,1434.000,0.000,0.000,1434.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102236.000,103670.000,,PRODUCTION,0.980
2024,0193WNCHRS54GRE,110042374169,ANCHOR SEAL,54 GREAT REPUBLIC DR,GLOUCESTER,ESSEX,MA,01930,,,42.626400,-70.644630,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324223019086,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,0218WLTRXX11CAM,110071159145,ULTRA,101 CAMPANELLI DR,BRAINTREE,NORFOLK,MA,02184,,,42.203798,-71.028607,,NA,,NA,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334511,,,,,,1324222742948,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,,PRODUCTION,0.170
2024,01810VCRCR400FE,110001956090,VICOR CORP,400 FEDERAL ST,ANDOVER,ESSEX,MA,01810,,,42.683560,-71.199540,,NA,,NA,NA,,NA,NO,335,Electrical Equipment,,,,,,,335999,,,,,,1324222696116,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,187.000,0.000,0.000,0.000,0.000,6244.000,0.000,6431.000,0.000,0.000,0.000,0.000,48933.000,48933.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55364.000,6441.000,0.000,0.000,10.000,187.000,6244.000,0.000,0.000,0.000,48933.000,0.000,0.000,55374.000,,PRODUCTION,1.000
2024,0174WCNTRY79LWL,110067355962,CENTURY-TYWOOD J3 CORP,79 LOWLAND ST,HOLLISTON,MIDDLESEX,MA,01746,,,42.210150,-71.413400,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332119,,,,,,1324222498038,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,0196WWNCHS245LB,110070227783,WINCHESTER INTERCONNECT RF CORP,245 LYNNFIELD ST,PEABODY,ESSEX,MA,01960,,,42.515980,-70.972280,,WINCHESTER INTERCONNECT CORP,828433677,,NA,,NA,NO,332,Fabricated Metals,,,,,,,332721,,,,,,1324222999854,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9157.000,0.000,0.000,74189.000,83346.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83346.000,17.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,83346.000,0.000,0.000,83363.000,,PRODUCTION,0.800
2024,01535QBGCR17SCH,110000309014,VIBRAM CORP,17 SCHOOL ST,NORTH BROOKFIELD,WORCESTER,MA,01535,,,42.268610,-72.083910,,VIBRAM USA,057883964,VIBRAM USA,VIBRAM SOLES ITALY,NA,,NO,316,Leather,,,,,,,316210,,,,,,1324222858159,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6284.000,0.000,6284.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6284.000,6294.000,0.000,0.000,10.000,0.000,6284.000,0.000,0.000,0.000,0.000,0.000,0.000,6294.000,,PRODUCTION,0.810
2024,01570WBCCHRT197,110070273183,WEBCO CHEMICAL CORP,420 W MAIN ST,DUDLEY,WORCESTER,MA,01571,,,42.026482,-71.941879,,NA,,WEBCO CHEMICAL CORP,NA,,NA,NO,325,Chemicals,,,,,,,325611,,,,,,1324222496022,Nonylphenol Ethoxylates,NO,N535,N535,1978074,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,0183WCDRSM45FUN,110070664491,CEDARS MEDITERRANEAN FOODS INC,45 FOUNDATION AVENUE,HAVERHILL,ESSEX,MA,01835,,,42.764263,-71.119047,,NA,,,NA,,NA,NO,311,Food,,,,,,,311991,,,,,,1324222493114,Peracetic acid,NO,0000079210,79-21-0,7682,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,10159.000,0.000,10163.000,,PRODUCTION,0.870
2024,02360TCHTC45ALD,110000491888,TECH-ETCH INC,45 ALDRIN RD,PLYMOUTH,PLYMOUTH,MA,02360,,,41.958720,-70.693330,,NA,,,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1324222592483,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,25.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.000,11.000,0.000,11.000,0.000,11858.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11869.000,0.000,6622.000,0.000,0.000,0.000,6622.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18491.000,11926.000,0.000,0.000,57.000,0.000,11869.000,0.000,0.000,0.000,6622.000,0.000,0.000,18548.000,,PRODUCTION,0.600
2024,01104STRCH126ME,110024840163,ASTRO CHEMICALS INC,126 MEMORIAL DR,SPRINGFIELD,HAMPDEN,MA,01104,,,42.138750,-72.542500,,NA,,NA,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324222770240,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.300,2.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.600,0.000,0.000,3.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.600,,PRODUCTION,1.520
2024,02184WLLST205WO,110000311289,WOLLASTON ALLOYS,205 WOOD RD,BRAINTREE,NORFOLK,MA,02184,,,42.222200,-71.036100,,CONSOLIDATED PRECISION PRODUCTS CORP,049363229,CONSOLIDATED PRECISION PRODUCTS CORP,NA,,NA,NO,331,Primary Metals,,,,,,,331513,,,,,,1324223168764,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,,PRODUCTION,0.930
2024,02081CLLHN18IND,110000310725,TILLEY DISTRIBUTION INC.,18 INDUSTRIAL RD,WALPOLE,NORFOLK,MA,02081,,,42.119210,-71.269680,,SK TILLEY HOLDING LP,NA,SK TILLEY HOLDING LP,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324222411365,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.000,168.000,0.000,0.000,3.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,0.000,168.000,,PRODUCTION,1.600
2024,02184CLNHR385QU,110001940311,CLEAN HARBORS OF BRAINTREE INC.,ONE HILL AVENUE,BRAINTREE,NORFOLK,MA,02184,,,42.235969,-70.972860,,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NA,,NA,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1324222548481,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1562.220,252.000,0.000,0.000,0.000,0.000,0.000,1814.220,0.000,0.000,1734.873,0.000,0.000,1734.873,0.000,0.000,0.000,0.000,2187.140,0.000,410.870,0.000,0.000,2598.010,0.000,6147.103,1814.220,0.000,0.000,0.000,1814.220,0.000,0.000,0.000,0.000,1734.873,0.000,2598.010,6147.103,,PRODUCTION,0.170
2024,01462GTTGL140LE,110000308863,S&E SPECIALTY POLYMERS LLC,140 LEOMINSTER SHIRLEY RD - SUITE 100,LUNENBURG,WORCESTER,MA,01462,,,42.536041,-71.704031,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325991,,,,,,1324223149927,Antimony compounds,NO,N010,N010,649921,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,41.658,0.674,3.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.583,0.203,0.000,0.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3437.732,0.000,0.000,0.000,0.000,0.000,1.300,3439.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3439.235,3484.818,0.000,0.000,45.583,3437.732,1.503,0.000,0.000,0.000,0.000,0.000,0.000,3484.818,,PRODUCTION,0.800
2024,01022SNDRB106LO,110002349227,US TSUBAKI AUTOMOTIVE LLC,106 LONCZAK DR,CHICOPEE,HAMPDEN,MA,01022,,,42.183285,-72.553736,,US TSUBAKI INC,NA,US TSUBAKI INC,NA,,NA,NO,333,Machinery,,,,,,,333613,,,,,,1324222840391,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.100,0.000,32.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,277.000,0.000,0.000,0.000,0.000,0.000,0.000,309.100,0.000,0.000,71771.000,0.000,0.000,71771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72080.100,309.100,0.000,0.000,0.000,301.396,7.704,0.000,0.000,0.000,71771.000,0.000,0.000,72080.100,,PRODUCTION,0.990
2024,01102SMTHW2100R,110000308293,SMITH & WESSON BRANDS INC.,2100 ROOSEVELT AVE,SPRINGFIELD,HAMPDEN,MA,01104,,,42.137220,-72.547060,,SMITH & WESSON BRANDS INC.,046872417,SMITH & WESSON BRANDS INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332994,,,,,,1324223199516,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.900,0.000,2.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.900,0.000,0.000,2682.000,0.000,45733.000,48415.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48417.900,3.900,0.000,0.000,1.000,1.827,1.073,0.000,0.000,0.000,48415.000,0.000,0.000,48418.900,,PRODUCTION,0.460
2024,01535QBGCR17SCH,110000309014,VIBRAM CORP,17 SCHOOL ST,NORTH BROOKFIELD,WORCESTER,MA,01535,,,42.268610,-72.083910,,VIBRAM USA,057883964,VIBRAM USA,VIBRAM SOLES ITALY,NA,,NO,316,Leather,,,,,,,316210,,,,,,1324222858146,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,,PRODUCTION,0.890
2024,0137WCHRTR18IND,,CHARTER NEXT GENERATION - TURNERS FALLS,18 INDUSTRIAL BLVD,TURNERS FALLS,FRANKLIN,MA,01376,,,42.591810,-72.529150,,CHARTER NEXT GENERATION INC.,117831702,,NA,,,NO,326,Plastics and Rubber,,,,,,,326113,,,,,,1324222998078,Ozone,NO,0010028156,10028-15-6,166678,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,92108.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92108.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92108.000,0.000,0.000,92108.000,0.000,0.000,0.000,0.000,0.000,0.000,22998.000,0.000,115106.000,,PRODUCTION,1.000
2024,01615NRTNC1NEWB,110000309354,SAINT-GOBAIN ABRASIVES & SAINT -GOBAIN CERAMICS & PLASTICS,ONE NEW BOND ST,WORCESTER,WORCESTER,MA,01606,,,42.304800,-71.801500,,SAINT-GOBAIN CORP,879321644,SAINT-GOBAIN CORP,SAINT-GOBAIN CORP,879321644,COMPAGNIE DE SAINT GOBAIN SA,NO,327,Nonmetallic Mineral Product,,,,,,,327910,,,,,,1324222913788,Lithium carbonate,NO,0000554132,554-13-2,53553,NO,TRI,NO,Individually-listed compounds that contain metal,NO,NO,NO,R,Pounds,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140.000,0.000,0.000,0.000,0.000,0.000,140.000,0.000,0.000,665.000,0.000,0.000,665.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,805.000,142.000,0.000,0.000,2.000,140.000,0.000,0.000,0.000,0.000,665.000,0.000,0.000,807.000,,PRODUCTION,1.060
2024,0109WYNKCN12CHR,110002020241,YANKEE CANDLE CO,102 CHRISTIAN LANE,WHATELY,FRANKLIN,MA,01093,,,42.443067,-72.617477,,NEWELL BRANDS INC,161403852,NEWELL BRANDS INC,NA,,NA,NO,339,Miscellaneous Manufacturing,,,,,,,339999,,,,,,1324222931824,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta[g]-2-benzopyran",NO,0001222055,1222-05-5,81414,NO,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.000,2.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,422.000,0.000,0.000,0.000,0.000,422.000,0.000,422.000,2.800,0.000,0.000,2.800,0.000,0.000,0.000,0.000,0.000,0.000,110.100,422.000,534.900,,PRODUCTION,1.060
2024,02760LCHGR255JO,110000311957,METALOR TECHNOLOGIES USA CORP REFINING DIV,255 JOHN L DIETSCH BLVD,NORTH ATTLEBORO,BRISTOL,MA,02763,,,41.982778,-71.300556,,NA,,,METALOR TECHNOLOGIES INTERNATIONAL SA,480302660,METALOR TECHNOLOGIES INTERNATIONAL SA,NO,331,Primary Metals,,,,,,,331410,325180,331492,,,,1324222705345,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224,0.000,0.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224,0.000,1835.000,0.000,0.000,0.000,1835.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1835.224,0.224,0.000,0.000,0.000,0.141,0.083,0.000,0.000,0.000,1835.000,0.000,0.000,1835.224,,PRODUCTION,1.070
2024,0156WSTRLN194WR,110069260668,STERLING CONCRETE CORP,194 WORCESTER RD,STERLING,WORCESTER,MA,01564,,,42.428425,-71.767939,,NA,,NA,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222621880,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.120
2024,02056CMGRC364MA,110000310645,CAMGER COATINGS SYSTEMS INC,364 MAIN ST,NORFOLK,NORFOLK,MA,02056,,,42.109510,-71.362090,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325510,325520,,,,,1324222844437,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,507.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,507.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,507.000,0.000,0.000,507.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,507.000,,PRODUCTION,1.200
